1,20,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",9
1,20,Flushing,"(40.74896468,-73.82829549)",Queensboro Hill,"(40.76574174,-73.80967954)",7
1,20,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",6
1,20,Flushing,"(40.74896468,-73.82829549)",Greenwich Village,"(40.73177447,-73.99867813)",6
1,20,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",6
1,20,Flushing,"(40.74896468,-73.82829549)",Clinton,"(40.76188604,-74.00230047)",4
1,20,Flushing,"(40.74896468,-73.82829549)",East Village,"(40.72586403,-73.98164047)",4
1,20,Flushing,"(40.74896468,-73.82829549)",Upper West Side,"(40.78433058,-73.98117689)",4
1,20,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",3
1,20,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",51
1,20,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",34
1,20,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",22
1,20,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",19
1,20,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",17
1,20,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",14
1,20,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",13
1,20,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",7
1,20,Lower East Side,"(40.71333799,-73.98988777)",Flushing,"(40.74896468,-73.82829549)",7
1,21,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",20
1,21,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",8
1,21,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",7
1,21,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",6
1,21,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",5
1,21,Flushing,"(40.74896468,-73.82829549)",Upper West Side,"(40.78433058,-73.98117689)",5
1,21,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",4
1,21,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",4
1,21,Flushing,"(40.74896468,-73.82829549)",Financial District,"(40.70476716,-74.00810248)",4
1,21,Flushing,"(40.74896468,-73.82829549)",Greenwich Village,"(40.73177447,-73.99867813)",4
1,21,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",43
1,21,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",26
1,21,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",12
1,21,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",12
1,21,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",10
